 6.450000e-01 -2.650000e-01  7.600000e-01
 6.400000e-01  1.250000e+00  7.600000e-01
-4.550000e-01  1.260000e+00  7.800000e-01
-4.500000e-01 -2.950000e-01  7.800000e-01
 1.000000e-01  4.950000e-01  8.050000e-01
 8.500000e-02  1.460000e+00  7.800000e-01
 8.500000e-02 -4.700000e-01  7.800000e-01
-7.450000e-01  9.200000e-01  7.750000e-01
-6.850000e-01 -6.500000e-02  7.750000e-01
 8.900000e-01  1.030000e+00  7.750000e-01
 9.350000e-01  8.000000e-02  7.750000e-01
